global_ids,X,Y,Z,areas,gyrations,volumes,ax1s,ax2s,Train,Outlier
3Egy$LBd99weR14rW4bgvK,3.679,0.324,4.778,33.85186,1.004938514,1.974930888,17.14078209,0.508847434,train,1
3Egy$LBd99weR14rW4bfai,0.324,7.106,4.778,55.951404,2.076060106,3.193971912,17.51781341,0.649993226,train,1
1gQmKMrUz7gwoYGA9Jh9hS,0.3,2.174976774,2.72,6.571911447,0.57420769,0.268374147,24.48787084,2.139579003,train,1
0tIhQ6hmz02e5gznEedAg_,0.489,0.254,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
3Egy$LBd99weR14rW4bftQ,0.324,2.0385,4.778,18.424598,0.531935009,1.043664972,17.65374761,0.509679853,train,1
0tIhQ6hmz02e5gznEed46Q,0.254,7.839,4.668,69.56966,2.20524445,1.843076808,37.74647898,1.196501654,train,1
0tIhQ6hmz02e5gznEedAd$,0.254,0.66,2.7,2.61968,0.133702406,0.0621,42.18486312,2.153017808,train,1
2g$QZpOGbBUxSNx_ZgxJgQ,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3XvHzMbaz6sPRw0vJHtuxI,7.675,0.35,2.72,20.44344545,2.163567942,1.26441,16.16836742,1.711128464,train,1
3Egy$LBd99weR14rW4bsbO,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3Egy$LBd99weR14rW4bqli,0.254,0.55,4.668,3.647944,0.102231763,0.0844452,43.19895033,1.210628465,train,1
3Egy$LBd99weR14rW4bqlt,0.58,0.254,4.668,3.919264,0.110798616,0.09168336,42.74782251,1.208492098,train,1
3LbNSBzHHBSuzhUUvuwABT,0.324,3.189,4.668,28.55904,0.863592159,1.656001648,17.24577994,0.521492331,train,1
2d8HbdSu9Fr9Na0iagzMIP,0.552,0.254,4.88,3.838176,0.102802399,0.08895744,43.14620565,1.155635768,train,1
2d8HbdSu9Fr9Na0iagzNf5,0.254,0.606,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
2O2Fr$t4X7Zf8NOew3FNqI,0.617,17.583,3.3,120.669062,4.929169601,20.7352416,5.819515602,0.23771942,train,1
3qpE7fVkr8dRZ2wfCc6tpI,0.225,1.716000626,1.7,2.13555191,0.33315458,0.024412523,87.47772067,13.64687189,train,1
0tIhQ6hmz02e5gznEed4RU,0.254,0.56,4.668,3.734604,0.098244175,0.0784134,47.62711475,1.252900331,train,1
0tIhQ6hmz02e5gznEed55c,0.376,0.254,3.2,1.399008,0.053144457,0.028512,49.06734007,1.863932984,train,1
3Egy$LBd99weR14rW4bng5,0.324,4.122,4.668,37.127712,1.132749605,2.172913504,17.08660374,0.521304508,train,1
2d8HbdSu9Fr9Na0iagzMWO,0.254,3.793084819,4.88,34.52476707,1.037351376,0.908044396,38.02101223,1.142401606,train,1
2d8HbdSu9Fr9Na0iagzese,0.254,0.365000147,4.778,2.022985358,0.050117402,0.040790016,49.59511038,1.228668363,train,1
3LbNSBzHHBSuzhUUvuwEr5,1.376,0.368,4.668,12.40512,0.342928564,0.882733824,14.05306975,0.388484676,train,1
3Y4YRln2r91vflHcHE5ITs,0.254,1.3351,0.488,0.8075124,0.32804573,0.017653075,45.74344078,18.58292258,train,1
3LbNSBzHHBSuzhUUvuwEug,1.2552,0.368,4.668,11.2850624,0.308446516,0.792058445,14.24776476,0.389423935,train,1
1aj$VJZFn2TxepZUBcKphf,0.324,3.675,0.688,4.374424,1.003784547,0.2102792,20.80293248,4.773579826,train,1
3wBk2gWUr7cxxX6up2TEKc,0.35,7.38,2.8,39.76808658,2.030309841,2.7417,14.50490082,0.74052954,train,1
2d8HbdSu9Fr9Na0iagzMvg,1.152696918,0.254,4.88,9.525574419,0.275461343,0.240765565,39.56369099,1.144106064,train,1
1mSKBLiDbCZP9eniyO4hXN,7.375,0.375,2.72,31.98781631,2.363522954,2.371005,13.49124793,0.996844357,train,1
2d8HbdSu9Fr9Na0iagzMhD,0.254,0.85,4.88,6.65964,0.188285245,0.164268,40.54131054,1.146207689,train,1
3LbNSBzHHBSuzhUUvuwASm,3.573,0.467,5.337,39.198542,0.976747067,4.626335967,8.472912966,0.211127569,train,1
3Egy$LBd99weR14rW4bpxr,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3LbNSBzHHBSuzhUUvuwFjP,7.35,0.539327575,4.668,66.79116484,2.055545404,3.944182574,16.93409561,0.521158786,train,1
3Egy$LBd99weR14rW4bfms,2.4352,0.324,4.778,18.7817376,0.706617742,1.026895584,18.28982215,0.688110606,train,1
0bpfxAz3XBrAx$RjFuHuSJ,0.324,2.03,2.378,8.965464,0.529486859,0.49423176,18.14020208,1.07133313,train,1
1uDBQ9y7vCyxXlpVEuenVP,0.254,0.543,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3_XIV0Pe96tB6TwiOFBmX8,7.375,0.375,2.72,31.98781631,2.363522954,2.371005,13.49124793,0.996844357,train,1
2d8HbdSu9Fr9Na0iagzeJi,0.254,0.50856129,4.778,3.352935788,0.09042772,0.076280054,43.95560349,1.185470058,train,1
3Egy$LBd99weR14rW4bfgK,0.324,0.444759694,4.778,3.437064163,0.079206117,0.138943225,24.73718428,0.570061024,train,1
2$FBrUmUz2c9e1OcADYmDo,1.308,0.324,2.168,5.123936,0.321848826,0.270387456,18.95034657,1.190324546,train,1
3Egy$LBd99weR14rW4bofD,7.526,0.324,4.668,65.30930135,2.13803825,3.780575939,17.27496085,0.565532417,train,1
3LbNSBzHHBSuzhUUvuwAOJ,8.81,0.467,5.337,91.781018,2.51293325,10.88280519,8.433580901,0.230908594,train,1
3NhaIUfh12PAdrGa$S3zk_,0.384,1.23778029,4.778,11.56852348,0.304253722,0.874176303,13.23362741,0.348046179,train,1
3pms57Ad5AVAb74jf4yKXm,0.846,0.254,4.668,6.321188,0.178784732,0.147417192,42.8795849,1.212780745,train,1
0niaWDKEXA48tluuFcC0op,1.857,0.467,2.227,8.5903495,0.474814712,0.874665901,9.821292327,0.542852661,train,1
3Egy$LBd99weR14rW4bqVs,0.324,1.547279221,4.668,13.14155593,0.373607611,0.712085817,18.4550171,0.524666553,train,1
3LbNSBzHHBSuzhUUvuwATn,0.467,6.25,5.337,68.131558,1.748184511,8.29805295,8.210547512,0.210674061,train,1
0bpfxAz3XBrAx$RjFuHwdC,0.324,1.217801596,3.2,5.47182837,0.30380822,0.277475642,19.72003142,1.094900506,train,1
3LbNSBzHHBSuzhUUvuwFMn,0.324,1.8,4.668,12.426476,0.516905983,0.64432756,19.2859607,0.802240996,train,1
0tIhQ6hmz02e5gznEed5fV,0.254,0.606,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
0tIhQ6hmz02e5gznEed4ic,0.254,0.952,2.7,4.111216,0.217642674,0.10152,40.49661151,2.143840362,train,1
3Egy$LBd99weR14rW4boI1,0.324,1.130000693,4.668,9.649190367,0.270843942,0.515250144,18.72719586,0.525655247,train,1
1CMMYbtZr1e9csoq0X5p4_,0.4,7.38,2.58,37.41437679,2.018395148,3.31058,11.30145678,0.609680222,train,1
197mqEVor8ZRDjVbXCpp_u,0.384,0.8,4.778,7.399104,0.18116659,0.5054112,14.63977055,0.358453849,train,1
3LbNSBzHHBSuzhUUvuwCwj,0.324,6.469,4.668,51.930584,1.788069396,2.988979328,17.37401912,0.59822073,train,1
1qc5HjZvrCsga38tqxQ3OJ,0.254,1.17457431,4.668,9.296594057,0.281766908,0.235137493,39.53684265,1.198307018,train,1
3LbNSBzHHBSuzhUUvuwBD2,3.086,0.467,4.77,30.359544,0.83667422,3.52146834,8.621274159,0.23759243,train,1
2j55VthSj3Lu0J6fyrpNIB,0.254,0.606451851,4.668,4.158494536,0.118363531,0.098065451,42.40529665,1.206985032,train,1
3Egy$LBd99weR14rW4bq30,0.324,13.79,4.668,111.112932,3.983445956,6.48009244,17.1468128,0.614720545,train,1
2aLm9SpA17kgM40Wrir9kq,7.675,0.35,2.8,32.28718658,2.287835375,2.08287,15.50129705,1.098405265,train,1
2d8HbdSu9Fr9Na0iagzMPG,0.254,0.981,4.88,7.899948,0.225993547,0.19737432,40.02520693,1.14499975,train,1
0tIhQ6hmz02e5gznEed4Ci,0.324,1.169,4.668,6.631372,0.294096524,0.294733368,22.49956306,0.997839254,train,1
3Egy$LBd99weR14rW4bpXN,0.254,0.8,4.668,5.908944,0.173905147,0.1447632,40.81799794,1.201307698,train,1
3Egy$LBd99weR14rW4bqui,0.324,2.929,4.77,26.753212,0.788607264,1.54646972,17.2995382,0.50994032,train,1
2j55VthSj3Lu0J6fyrpHL7,9.17072661,0.467,2.614977946,38.91242902,2.672363858,4.383134769,8.877762394,0.609692378,train,1
0aRreihpvAxPVmYNEVbBJO,7.675,0.4,2.58,38.62473065,2.093441597,3.362208333,11.48790522,0.62263887,train,1
3LbNSBzHHBSuzhUUvuwB1J,1.857,0.467,4.1495,13.31685,0.547623565,1.225986971,10.86214643,0.446679759,train,1
3Egy$LBd99weR14rW4brgb,0.368,0.492,4.668,4.208672,0.097248822,0.219182208,19.20170455,0.443689397,train,1
3Egy$LBd99weR14rW4bghB,0.324,8.402,4.778,68.138988,2.465318182,3.929674824,17.3395996,0.627359334,train,1
1bm9MoRXz26PSHtUizNpsU,0.35,7.38,2.8,39.76808658,2.030309841,2.7417,14.50490082,0.74052954,train,1
2j55VthSj3Lu0J6fyrpGR8,0.467,1.226688534,2.7435,5.012481944,0.322909447,0.409722337,12.2338508,0.78811775,train,1
3Egy$LBd99weR14rW4bmnW,4.383,0.368,4.668,40.286024,1.208501586,3.139860192,12.83051523,0.384890254,train,1
0OGQHxKDj5FeCrfeV7v3Xh,0.3,5.030023226,2.72,25.66575486,1.387427928,1.210865853,21.19620005,1.145814728,train,1
0tIhQ6hmz02e5gznEed4II,0.6565,0.254,4.668,4.61113,0.132698986,0.110140668,41.86582562,1.204813701,train,1
2d8HbdSu9Fr9Na0iagzNTo,0.543,0.254,4.778,3.671976,0.10023514,0.084793716,43.30481282,1.182105761,train,1
1byTDaqS91rBnWJlv$nnCv,1.91,0.324,4.668,13.436716,0.508105379,0.70527108,19.05184599,0.720439833,train,1
3NhaIUfh12PAdrGa$S3yIx,2.034,0.324,4.778,14.991892,0.542163919,0.798094008,18.78461917,0.67932338,train,1
2d8HbdSu9Fr9Na0iagzeyg,0.254,0.606,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
3qpE7fVkr8dRZ2wfCc6tnc,0.225,0.37208546,1.7,0.599860653,0.050198278,0.006453205,92.95546574,7.778813797,train,1
2O2Fr$t4X7Zf8NOew3FKRH,0.75,2.4,2.995,18.05356,0.674112713,2.8562105,6.320808638,0.236016468,train,1
0tIhQ6hmz02e5gznEed5$M,0.68,0.254,4.668,4.823664,0.139438158,0.11581056,41.65133128,1.204019377,train,1
0tIhQ6hmz02e5gznEed49w,0.254,7.812,4.668,69.325472,2.197450417,1.836562464,37.74740765,1.196501867,train,1
0tIhQ6hmz02e5gznEed5Yz,4.694,0.324,4.668,39.004972,1.240518705,2.247696168,17.35331161,0.551906758,train,1
0tIhQ6hmz02e5gznEedAZg,0.361,0.254,3.2,1.307388,0.049021254,0.026082,50.12606395,1.879505172,train,1
3Egy$LBd99weR14rW4bpNc,7.768975,0.324,4.668,60.4935664,2.286801574,3.467083437,17.4479696,0.659575005,train,1
0hdUPW_RL4vwsBhjJMAv6p,0.3,2.174976774,2.72,6.571911447,0.57420769,0.268374147,24.48787084,2.139579003,train,1
3Egy$LBd99weR14rW4bsUQ,1.626,0.324,4.778,11.16946,0.461285206,0.567376632,19.68614738,0.813014107,train,1
2d8HbdSu9Fr9Na0iagzNf6,0.606,0.254,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
1UbBrjzU900vvtNYtFrNRW,7.675,0.4,2.58,38.28533131,2.139930998,3.3379,11.46988565,0.641100991,train,1
1byTDaqS91rBnWJlv$n$kI,0.324,1.893,4.668,13.280588,0.505026338,0.695852536,19.08534828,0.725766326,train,1
1uDBQ9y7vCyxXlpVEuenA3,0.254,2.202,4.668,18.588632,0.578137815,0.483026544,38.48366561,1.196906924,train,1
3Egy$LBd99weR14rW4bpxF,0.254,4.646,4.668,40.05848213,1.267930743,1.050743703,38.12393263,1.206698398,train,1
0tIhQ6hmz02e5gznEed4rk,0.254,1.066,2.7,4.693528,0.250478209,0.11691,40.14650586,2.142487463,train,1
0tIhQ6hmz02e5gznEed5fv,0.489,0.254,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
3Egy$LBd99weR14rW4boM2,0.464025,0.324,4.668,3.5328696,0.084204711,0.146278299,24.15170007,0.575647323,train,1
3Egy$LBd99weR14rW4bq7p,0.324,2.0385,4.668,17.992848,0.531935009,1.018587832,17.66450318,0.522227924,train,1
2d8HbdSu9Fr9Na0iagzN1Q,0.254,1.51343871,3,6.551587658,0.384761475,0.164898079,39.73113379,2.333329027,train,1
2d8HbdSu9Fr9Na0iagzeuS,0.254,0.536,4.778,3.607128,0.098239503,0.083063232,43.42628999,1.182707449,train,1
3Egy$LBd99weR14rW4bfv$,3.981,0.324,4.778,36.691868,1.092067496,2.146367832,17.09486485,0.508797924,train,1
3LbNSBzHHBSuzhUUvuwCuu,4.092,0.324,4.668,36.852192,1.124093709,2.156292544,17.09053445,0.521308536,train,1
2T$ecebnPABRNqsBio_PSt,0.3,5.030023226,2.72,25.66575486,1.387427928,1.210865853,21.19620005,1.145814728,train,1
109QohUjf8VOlVs1BtLyYg,0.3,2.12,2.8,10.888,0.555007507,0.4992,21.81089744,1.111793885,train,1
3Egy$LBd99weR14rW4bqlE,0.3975,0.254,4.668,2.268734,0.059106014,0.04765122,47.61124689,1.240388253,train,1
3Egy$LBd99weR14rW4brfr,9.441151133,0.368,4.668,56.39920134,2.458132801,4.350605831,12.96352819,0.565009311,train,1
2nx2BtCkX2cgIVUJbYFzvi,0.4,7.38,2.58,37.41437679,2.018395148,3.31058,11.30145678,0.609680222,train,1
0tIhQ6hmz02e5gznEed49X,0.552,0.254,4.668,3.662252,0.096039723,0.076483224,47.88307564,1.255696578,train,1
0tIhQ6hmz02e5gznEed5An,0.254,1.066001929,2.7,4.693537852,0.250478765,0.11691026,40.14650072,2.142487445,train,1
3Egy$LBd99weR14rW4bnwn,5.016,0.324,4.668,45.338208,1.390720197,2.668218112,16.99194222,0.521216834,train,1
35QeWibpT4DfyH3NIf2o87,5.545,0.324,4.778,48.023736,1.582311948,2.7920832,17.19996596,0.566713753,train,1
1DiPUS2Un4zwxPBSKoUab5,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
0otfaO0qPDAhynjJ6DnL_y,0.467,20.3,4.77,186.84023,5.836302371,22.209594,8.412590973,0.262782938,train,1
3Egy$LBd99weR14rW4bfkt,1.57425,0.324,4.778,14.058791,0.398323472,0.780123246,18.02124353,0.510590441,train,1
3Egy$LBd99weR14rW4brRZ,0.324,3.402,4.668,30.515232,0.92503063,1.774010464,17.20126945,0.521434709,train,1
3k2zEpWm12dhV9c2m$$NC2,0.4,7.38,2.58,37.41437679,2.018395148,3.31058,11.30145678,0.609680222,train,1
0tIhQ6hmz02e5gznEedAd_,0.361,0.254,3.2,1.307388,0.049021254,0.026082,50.12606395,1.879505172,train,1
3Egy$LBd99weR14rW4bmq4,0.324,4.078,4.668,33.347628,1.185068527,1.906412456,17.49234689,0.621622316,train,1
3NhaIUfh12PAdrGa$S3zDw,0.254,0.710637115,3,3.21711665,0.148230188,0.077208332,41.66799849,1.919872952,train,1
3Egy$LBd99weR14rW4bgrG,1.172,0.254,4.778,9.499032,0.28102491,0.240290064,39.5315222,1.169523638,train,1
0tIhQ6hmz02e5gznEed5J2,1.182,0.324,1.09,2.212216,0.285730059,0.10837352,20.41288315,2.636530207,train,1
3pP_0Hu253dxt18k04GbxJ,5.95,0.375,2.8,28.127,1.821834962,2.1567,13.04168405,0.844732676,train,1
3Egy$LBd99weR14rW4brSx,0.324,0.527728221,4.668,4.117919983,0.101152437,0.181571922,22.6792774,0.557092949,train,1
3Egy$LBd99weR14rW4bnA9,0.324,6.656,4.668,57.2509,1.919670809,3.334706952,17.16819523,0.57566402,train,1
0niaWDKEXA48tluuFcC0tN,0.467,1.75,2.227,8.193818,0.454036434,0.83887395,9.767639107,0.541245123,train,1
1u_i8s72f2yQaqtXLqpHw2,0.3,2.174976774,2.72,6.571911447,0.57420769,0.268374147,24.48787084,2.139579003,train,1
3pms57Ad5AVAb74jf4yKh$,1.376,0.254,4.668,11.118288,0.339839668,0.283735872,39.18534488,1.197732475,train,1
0tIhQ6hmz02e5gznEed7Vs,0.254,0.66,2.7,2.61968,0.133702406,0.0621,42.18486312,2.153017808,train,1
3Y4YRln2r91vflHcHE5ITm,0.254,1.3351,0.488,0.8075124,0.32804573,0.017653075,45.74344078,18.58292258,train,1
3Egy$LBd99weR14rW4bppS,0.324,5.326,4.668,41.433272,1.597487016,2.355720752,17.58836312,0.678130892,train,1
2OprsNDab5A9Ew9vmFApmo,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
2j55VthSj3Lu0J6fyrpHaa,0.254,7.681759694,4.778,69.80544581,2.159854241,1.849580777,37.74122583,1.1677534,train,1
1qc5HjZvrCsga38tqxQ31p,0.254,0.489,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
0GqcYYjeX4e8lXEYRY1vT3,0.324,1.67,1.85,5.62476,0.425859523,0.300762,18.70169769,1.415935268,train,1
3Egy$LBd99weR14rW4bqVN,0.951085966,0.951085966,4.668,10.18343083,0.275510757,0.519790584,19.59141074,0.530041839,train,1
2d8HbdSu9Fr9Na0iagzev4,1.016,0.254,4.778,8.053848,0.236074141,0.201724992,39.92488943,1.170277111,train,1
2j55VthSj3Lu0J6fyrpNMZ,3.484,0.254,0.7,3.692672,0.948137297,0.088668,41.64605044,10.69311698,train,1
3Egy$LBd99weR14rW4bm76,2.19,0.368,4.668,19.952528,0.576507011,1.49374176,13.3574146,0.385948245,train,1
3Egy$LBd99weR14rW4bqUb,0.48887953,0.324,4.668,3.421213172,0.078559894,0.12569852,27.21760907,0.624986631,train,1
2e1embxPL5l9TtVPJxmRQe,5.95,0.375,2.8,28.127,1.821834962,2.1567,13.04168405,0.844732676,train,1
3Egy$LBd99weR14rW4bn6b,3.066,0.324,4.668,27.429408,0.82811694,1.587855712,17.27449654,0.521531606,train,1
2cDwFtdqL6M96IeSv7p9GS,7.0035,0.467,1.550828166,22.20384446,1.752065476,2.094988171,10.59855362,0.836312825,train,1
1qc5HjZvrCsga38tqxQ3Ow,0.581999857,0.254,4.668,3.937350709,0.111370213,0.09216587,42.72026866,1.208367187,train,1
3fmFvgvkzBZ8Spbxb4TlSH,0.3,2.124976774,2.8,6.655874578,0.718693177,0.270393961,24.61547051,2.657948327,train,1
0bk1ZfURb7DB4FOIglu8Y$,0.324,16.37,4.668,139.48538,4.814805953,8.23232652,16.94361608,0.584865766,train,1
0tIhQ6hmz02e5gznEedAeM,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
0bk1ZfURb7DB4FOIglu8oX,0.552,0.254,4.668,3.666032,0.102802399,0.084927744,43.16648279,1.210468978,train,1
1uDBQ9y7vCyxXlpVEuenRM,0.742,0.254,4.668,5.384392,0.157236552,0.130769424,41.17470151,1.202395387,train,1
3PjqCTEJ92xBVrThOdcFe4,7.675,0.35,2.8,21.06058658,2.163567942,1.30455,16.1439474,1.658478358,train,1
3Egy$LBd99weR14rW4bqpl,0.324,8.506030691,4.668,70.63867386,2.362655297,4.117559516,17.15547124,0.573799914,train,1
3Egy$LBd99weR14rW4betD,0.324,2.124,4.778,14.66667763,0.516237528,0.776546877,18.88704734,0.664786046,train,1
2d8HbdSu9Fr9Na0iagzeYA,0.543,0.254,4.778,3.671976,0.10023514,0.084793716,43.30481282,1.182105761,train,1
0ACdZ_0kX5qAdvJsbzS05A,0.3,2.16664344,2.58,6.584916805,0.627185404,0.265672805,24.78581424,2.360743708,train,1
3LbNSBzHHBSuzhUUvuwEej,0.324,4.156,4.668,34.06398,1.194364979,1.949626952,17.47205021,0.612612058,train,1
3Egy$LBd99weR14rW4bp6q,0.254,0.66,3.2,3.13368,0.133702406,0.07452,42.05152979,1.794181506,train,1
3LbNSBzHHBSuzhUUvuwEdu,0.740000135,0.324,4.668,6.067425242,0.159941694,0.299177355,20.28036261,0.534604947,train,1
3LbNSBzHHBSuzhUUvuwDK4,0.324,1.794,4.02,10.144844,0.513060248,0.51292228,19.77852083,1.000268985,train,1
3LbNSBzHHBSuzhUUvuwDX4,0.324,4.406,4.668,39.735968,1.214695161,2.330258592,17.05217101,0.521270543,train,1
3Egy$LBd99weR14rW4bt9I,2.761,0.324,4.778,25.218988,0.740163101,1.453807992,17.3468492,0.509120259,train,1
2d8HbdSu9Fr9Na0iagzegD,2.752,0.254,4.778,24.136152,0.73686385,0.630885024,38.25760809,1.167984374,train,1
14meJ0dXrC2vQ$4K2XaVIY,7.675,0.4,2.58,38.62473065,2.093441597,3.362208333,11.48790522,0.62263887,train,1
2d8HbdSu9Fr9Na0iagze_k,0.606,0.254,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
2j55VthSj3Lu0J6fyrpKqw,2.2008,0.324,4.668,16.1074232,0.581784137,0.866383586,18.59156091,0.671508725,train,1
3Egy$LBd99weR14rW4bggK,2.034,0.324,4.778,15.006292,0.568749484,0.798986808,18.78165177,0.711838392,train,1
2EnbgrgWP3FAOCJw1OECer,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
02aQNPF8nACBRGg8FWY_Am,5.95,0.375,2.8,28.127,1.821834962,2.1567,13.04168405,0.844732676,train,1
3NhaIUfh12PAdrGa$S3xHV,0.324,0.45243871,4.778,3.509277631,0.081189748,0.143302388,24.48861943,0.566562425,train,1
3LbNSBzHHBSuzhUUvuwF1K,1.332,0.368,4.668,11.997152,0.3303594,0.849706368,14.11917393,0.388792426,train,1
3Egy$LBd99weR14rW4beb8,0.324,1.91,4.778,13.840196,0.513382914,0.72859548,18.99572037,0.704619955,train,1
3Egy$LBd99weR14rW4bfSm,0.324,1.26356129,2.277003569,5.196901274,0.309103356,0.273918554,18.97243251,1.128449869,train,1
3Egy$LBd99weR14rW4bpQ7,0.324,1.91,4.668,13.436716,0.513656891,0.70527108,19.05184599,0.728311291,train,1
0tIhQ6hmz02e5gznEed570,0.482,0.254,4.668,3.032952,0.082885463,0.068038704,44.57686319,1.218210493,train,1
2j55VthSj3Lu0J6fyrpGXk,0.343,1.086,1.0785,2.061349,0.259076083,0.111304193,18.51995818,2.327639919,train,1
3Egy$LBd99weR14rW4bram,0.324,0.7041,4.668,5.7377184,0.149859048,0.279287531,20.5441266,0.53657622,train,1
2j55VthSj3Lu0J6fyrpN4I,4.170024859,0.324,4.668,27.44080831,1.147169519,1.473149893,18.62730225,0.778718801,train,1
2O2Fr$t4X7Zf8NOew3FNau,0.324,3.12,2.995,15.147288,0.928215751,0.820013984,18.47198742,1.131951124,train,1
3LbNSBzHHBSuzhUUvuwFU_,1.29,0.324,4.668,11.118624,0.316685438,0.60389488,18.41152222,0.524404906,train,1
3LbNSBzHHBSuzhUUvuwE_B,1.7938,0.384,4.668,16.4729392,0.463146345,1.310282106,12.57205538,0.353470709,train,1
3Egy$LBd99weR14rW4bmgP,0.324,3.0458,4.668,27.2438912,0.822291191,1.576664266,17.27944991,0.521538548,train,1
3NhaIUfh12PAdrGa$S3yD$,0.554,0.324,4.778,4.46436,0.108278961,0.200955888,22.21562177,0.538819548,train,1
3Egy$LBd99weR14rW4btla,0.324,3.216,4.778,29.497808,0.871379749,1.712098752,17.22903423,0.508954141,train,1
3NhaIUfh12PAdrGa$S3y_H,13.887,0.324,4.778,129.847892,3.951258713,7.769726664,16.71202831,0.508545395,train,1
3LbNSBzHHBSuzhUUvuwCoN,0.324,4.6266,4.668,38.3859704,1.270039731,2.210354411,17.36643237,0.574586466,train,1
3Egy$LBd99weR14rW4bnti,0.606,0.254,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
3NhaIUfh12PAdrGa$S3xte,0.324,4.846,4.778,44.826328,1.341662277,2.637404112,16.99638209,0.508705614,train,1
3NhaIUfh12PAdrGa$S3z_T,7.232,0.324,4.778,67.264272,2.030279127,3.991869504,16.85031836,0.508603582,train,1
3Egy$LBd99weR14rW4bnaP,0.324,4.122,4.668,37.127712,1.132749605,2.172913504,17.08660374,0.521304508,train,1
2d8HbdSu9Fr9Na0iagzNlQ,0.376,0.254,4.778,2.124888,0.053144457,0.043509312,48.8375454,1.221450186,train,1
2VfLmWcabCzPoYl1XQvHa0,7.375,0.4,2.58,34.8102903,2.178494815,3.007548333,11.57430786,0.724342412,train,1
3Egy$LBd99weR14rW4bpJN,0.324,3.936,4.668,35.419488,1.07908418,2.069863552,17.11199174,0.52133107,train,1
0E1KxGjWb0uAXVhu_Oii_i,7.675,0.35,2.72,33.41724545,2.249878032,2.20482,15.15645062,1.02043615,train,1
2d8HbdSu9Fr9Na0iagzMBX,0.254,0.87,4.778,6.701304,0.194039515,0.16563204,40.45898366,1.171509539,train,1
3LbNSBzHHBSuzhUUvuwCXe,4.28,0.368,4.668,39.331008,1.178792603,3.06254592,12.84258556,0.384906099,train,1
3LbNSBzHHBSuzhUUvuwCp6,3.296,0.324,4.668,26.16574,0.855636703,1.473159432,17.76164849,0.580817449,train,1
1uDBQ9y7vCyxXlpVEuenAk,0.496,0.254,4.668,3.159568,0.086858122,0.071416512,44.24142137,1.216219043,train,1
0bk1ZfURb7DB4FOIglu8zr,0.254,0.552,4.668,3.666032,0.102802399,0.084927744,43.16648279,1.210468978,train,1
3NhaIUfh12PAdrGa$S3yCB,0.324,6.162,4.778,57.201992,1.721453359,3.384460464,16.90136215,0.508634501,train,1
3Egy$LBd99weR14rW4bg4I,0.324,1.94443871,4.778,14.16405763,0.528443506,0.748145372,18.9322265,0.706338001,train,1
2g$QZpOGbBUxSNx_ZgxJf0,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3Egy$LBd99weR14rW4bsKP,0.324,3.216,4.778,29.497808,0.871379749,1.712098752,17.22903423,0.508954141,train,1
0tIhQ6hmz02e5gznEed4$8,0.674,0.254,4.668,4.7694,0.137717101,0.114362928,41.70407389,1.204211048,train,1
3LbNSBzHHBSuzhUUvuwB8Q,1.712,0.467,4.1495,12.094065,0.462658047,1.073082078,11.2704007,0.431148797,train,1
2d8HbdSu9Fr9Na0iagzejJ,2.096,0.254,4.778,18.058968,0.547549998,0.468713952,38.52876135,1.168196499,train,1
3Egy$LBd99weR14rW4bfH3,0.324,3.576,4.778,31.57399118,0.948800319,1.835286749,17.20384632,0.516976608,train,1
2g$QZpOGbBUxSNx_ZgxJhH,0.254,3.014,4.668,25.93236,0.812481384,0.678939408,38.19539666,1.196692039,train,1
1uDBQ9y7vCyxXlpVEuenv_,0.436,0.254,4.668,2.616928,0.069888006,0.056940192,45.95924088,1.227393221,train,1
0mxk1RW8H5mvX1dNnpRq$s,0.832025,0.254,4.668,6.1985781,0.183114627,0.152489936,40.6490964,1.200830903,train,1
3LbNSBzHHBSuzhUUvuwBTv,0.467,2.017,4.1495,14.66613,0.589218727,1.394709611,10.5155438,0.422466958,train,1
1qc5HjZvrCsga38tqxQ3Do,0.254,0.341000627,4.668,1.757753671,0.043586291,0.034019503,51.66899869,1.281214787,train,1
