,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
63,5.95,0.375,2.8,28.127,13.0416840543,0.84473267594,2e1embxPL5l9TtVPJxmRQe,1.8218349622,IfcWallStandardCase,2.1567
64,7.675,0.35,2.8,32.2871865787,15.5012970462,1.09840526538,2aLm9SpA17kgM40Wrir9kq,2.28783537511,IfcWallStandardCase,2.08287
65,7.675,0.35,2.72,33.4172454532,15.1564506187,1.02043614985,3RYXc4Fq972AJ89gMUDqvE,2.24987803191,IfcWallStandardCase,2.20482
66,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900343,2zHTGgz0z9AhlqDQcPUrRU,0.574207689889,IfcWallStandardCase,0.268374146956
67,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,1894MFK0H18Qr5inx2FRWU,2.03030984059,IfcWallStandardCase,2.65734
68,7.675,0.35,2.72,20.4434454532,16.1683674229,1.71112846428,05uYNx8oPFK8NTFTdaTzC_,2.16356794152,IfcWallStandardCase,1.26441
69,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,1u7w$7OzHDQOsTHCz9$yL6,2.03030984059,IfcWallStandardCase,2.65734
70,7.375,0.375,2.72,31.9878163071,13.4912479337,0.996844356856,08QzPWFiD5guaSUbfGzYVK,2.36352295433,IfcWallStandardCase,2.371005
71,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,0RgN8Crez9DA7JlZMWQD_2,1.38742792805,IfcWallStandardCase,1.21086585304
72,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,0hdUPW_RL4vwsBhjJMAv6p,0.574207689889,IfcWallStandardCase,0.268374146956
73,7.675,0.35,2.72,33.4172454532,15.1564506187,1.02043614985,2ubxiSM4f0e9hhL42tqWF$,2.24987803191,IfcWallStandardCase,2.20482
74,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,36GgwNqD16hu2sQ3mBpMh3,2.03030984059,IfcWallStandardCase,2.65734
75,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,0jkKTzZsT8o9nWNcimDtD_,2.03030984059,IfcWallStandardCase,2.65734
76,7.675,0.35,2.72,20.4434454532,16.1683674229,1.71112846428,0O05KzZD59n9v70q6Hdp5J,2.16356794152,IfcWallStandardCase,1.26441
77,7.375,0.375,2.72,31.9878163071,13.4912479337,0.996844356856,1mSKBLiDbCZP9eniyO4hXN,2.36352295433,IfcWallStandardCase,2.371005
78,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,2T$ecebnPABRNqsBio_PSt,1.38742792805,IfcWallStandardCase,1.21086585304
79,7.675,0.35,2.72,20.4434454532,16.1683674229,1.71112846428,2iCW$mKY5DkvenAq_yfVN5,2.16356794152,IfcWallStandardCase,1.26441
80,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,0gv$MiiG16nwMz1zOZ8L4c,1.38742792805,IfcWallStandardCase,1.21086585304
81,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,0RmXi_fKL81PypRqApjz1c,2.03030984059,IfcWallStandardCase,2.65734
82,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1HOyomxUP1WuCNaws8diDg,0.574207689888,IfcWallStandardCase,0.268374146956
83,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,2T9WqYcUX4ueD7$iqk4ZVN,2.03030984059,IfcWallStandardCase,2.65734
84,7.375,0.375,2.72,31.9878163071,13.4912479337,0.996844356855,2fy0HU_Pb2SgH_LBWWOsj3,2.36352295433,IfcWallStandardCase,2.371005
85,7.675,0.35,2.72,33.4172454532,15.1564506187,1.02043614985,1gB8e1Vx12uuYk1k1dI5jl,2.24987803191,IfcWallStandardCase,2.20482
86,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1u_i8s72f2yQaqtXLqpHw2,0.574207689889,IfcWallStandardCase,0.268374146956
87,7.675,0.35,2.72,33.4172454532,15.1564506187,1.02043614985,0E1KxGjWb0uAXVhu_Oii_i,2.24987803191,IfcWallStandardCase,2.20482
88,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,2EnbgrgWP3FAOCJw1OECer,2.03030984059,IfcWallStandardCase,2.65734
89,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,0j1baeaJnEc8EiQqU10DQA,2.03030984059,IfcWallStandardCase,2.65734
90,7.675,0.35,2.72,20.4434454532,16.1683674229,1.71112846428,2bw7aE2bD2wQIr6Z1HwmXj,2.16356794152,IfcWallStandardCase,1.26441
91,7.375,0.375,2.72,31.9878163071,13.4912479337,0.996844356856,3_XIV0Pe96tB6TwiOFBmX8,2.36352295433,IfcWallStandardCase,2.371005
92,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,0FjJ0UB3L9TeJ_1ozA7uz6,1.38742792805,IfcWallStandardCase,1.21086585304
93,7.675,0.35,2.72,20.4434454532,16.1683674229,1.71112846428,1S3xaX5h12AxFCiBJ$R32b,2.16356794152,IfcWallStandardCase,1.26441
94,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,3NTbOglFbF7P0XxBUJeoZv,1.38742792805,IfcWallStandardCase,1.21086585304
95,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,3pfblLrijBK9SIMbDz6WH5,2.03030984059,IfcWallStandardCase,2.65734
96,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1gQmKMrUz7gwoYGA9Jh9hS,0.574207689889,IfcWallStandardCase,0.268374146956
97,0.35,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,0$rMYOZkXFwuJezLKdi2ev,2.03030984059,IfcWallStandardCase,2.65734
98,7.375,0.375,2.72,31.9878163071,13.4912479337,0.996844356856,1fvMW$7wTDaRBUyIH3nfc1,2.36352295433,IfcWallStandardCase,2.371005
99,7.675,0.35,2.72,33.4172454532,15.1564506187,1.02043614985,3jBTpIvAj8guVuCfZVeGXO,2.24987803191,IfcWallStandardCase,2.20482
100,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,3ytGjcLIn8bgtszllj$qtx,0.574207689889,IfcWallStandardCase,0.268374146956
101,7.675,0.350000000001,2.72,33.4172454532,15.1564506187,1.02043614985,04AHiTxLPEO8vEI57pC7Rc,2.24987803191,IfcWallStandardCase,2.20482
102,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,3VhIFuIUX9uRtcE5j_Rceb,2.03030984059,IfcWallStandardCase,2.65734
103,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,27g8JPogH2sRmbuownoCog,2.03030984059,IfcWallStandardCase,2.65734
104,7.375,0.375000000001,2.72,31.9878163071,13.4912479337,0.996844356856,1hKSb0Kzj5WhBzrZEEbQOO,2.36352295433,IfcWallStandardCase,2.371005
105,7.675,0.350000000001,2.72,20.4434454532,16.1683674229,1.71112846428,3XvHzMbaz6sPRw0vJHtuxI,2.16356794152,IfcWallStandardCase,1.26441
106,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,1uLa2x6mf7zRjmJ81LkKKu,1.38742792805,IfcWallStandardCase,1.21086585304
107,7.675,0.350000000001,2.72,33.4172454532,15.1564506187,1.02043614985,0agAtdlM5AveVOPjIbpOsg,2.24987803191,IfcWallStandardCase,2.20482
108,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1PI6l81Vb0ZeIz8cIydDL5,0.574207689888,IfcWallStandardCase,0.268374146956
109,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,29Z_SP7b17VwB3vRriyOLI,2.03030984059,IfcWallStandardCase,2.65734
110,7.375,0.375000000001,2.72,31.9878163071,13.4912479337,0.996844356856,0NCJfHdLfCsxbF2GTX$Xlw,2.36352295433,IfcWallStandardCase,2.371005
111,7.675,0.350000000001,2.72,20.4434454532,16.1683674229,1.71112846428,3UV0Yl1KH1AhU5fApsEfJV,2.16356794152,IfcWallStandardCase,1.26441
112,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,1eDKDc1DnD$QFSQ7a2ncUj,2.03030984059,IfcWallStandardCase,2.65734
113,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,2xdK7kXpDFP9zz7pTKo2pV,1.38742792805,IfcWallStandardCase,1.21086585304
114,7.675,0.350000000001,2.72,33.4172454532,15.1564506187,1.02043614985,3lTaj3lyb2VvtQQqO7XZ_Z,2.24987803191,IfcWallStandardCase,2.20482
115,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1tTPk9yfH7GhtcsoRqKRqL,0.574207689889,IfcWallStandardCase,0.268374146956
116,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,1Vb9ftVq13ye5XNb8lusvm,2.03030984059,IfcWallStandardCase,2.65734
117,7.375,0.375000000001,2.72,31.9878163071,13.4912479337,0.996844356856,3EmKQSMK11MerZPdy0seJi,2.36352295433,IfcWallStandardCase,2.371005
118,7.675,0.350000000001,2.72,20.4434454532,16.1683674229,1.71112846428,1t1yQ2ikH51hu_P1f3OvQ4,2.16356794152,IfcWallStandardCase,1.26441
119,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,1DiPUS2Un4zwxPBSKoUab5,2.03030984059,IfcWallStandardCase,2.65734
120,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,28AXSkbJf0hvSi7hcmmxqq,1.38742792805,IfcWallStandardCase,1.21086585304
121,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,1EcKPDDh59txcM_Dec3chA,0.574207689889,IfcWallStandardCase,0.268374146956
122,7.675,0.350000000001,2.72,33.4172454532,15.1564506187,1.02043614985,2H4Pwq05PEi8oUGw141y4X,2.24987803191,IfcWallStandardCase,2.20482
123,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,2OprsNDab5A9Ew9vmFApmo,2.03030984059,IfcWallStandardCase,2.65734
124,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,24wOFwWPf0iOQuswFB3Rqe,2.03030984059,IfcWallStandardCase,2.65734
125,7.375,0.375000000001,2.72,31.9878163071,13.4912479337,0.996844356856,1UFJzY4iHBuAc6DpK5_VXe,2.36352295433,IfcWallStandardCase,2.371005
126,7.675,0.350000000001,2.72,20.4434454532,16.1683674229,1.71112846428,1HVnuJQCT3dO0iq6SpAzHj,2.16356794152,IfcWallStandardCase,1.26441
127,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,0OGQHxKDj5FeCrfeV7v3Xh,1.38742792805,IfcWallStandardCase,1.21086585304
128,7.675,0.350000000001,2.72,20.4434454532,16.1683674229,1.71112846428,1r9mE476fBTBFsjqKC_fki,2.16356794152,IfcWallStandardCase,1.26441
129,0.3,5.03002322637,2.72,25.6657548597,21.196200054,1.145814728,3NfNbxnML2IBwWEYA9lr71,1.38742792805,IfcWallStandardCase,1.21086585304
130,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,28kF8dxTjCzfHspqS1LQ99,2.03030984059,IfcWallStandardCase,2.65734
131,7.675,0.350000000001,2.72,33.4172454532,15.1564506187,1.02043614985,2MXp30c_16cel5w3ARqyYL,2.24987803191,IfcWallStandardCase,2.20482
132,7.375,0.375000000001,2.72,31.9878163071,13.4912479337,0.996844356856,1yHT6X2Vn2EOoNUbT0cMR7,2.36352295433,IfcWallStandardCase,2.371005
133,0.3,2.17497677363,2.72,6.57191144742,24.4878708399,2.13957900342,0cWOP2rtn15v8SyZkkpV7O,0.574207689889,IfcWallStandardCase,0.268374146956
134,0.350000000001,7.38,2.72,38.6093454532,14.5293208446,0.764038414575,392141S2v0pO$YKAddJeik,2.03030984059,IfcWallStandardCase,2.65734
