,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
,0.776,0.254,4.668,5.691888,40.95688683,1.20171819,0tIhQ6hmz02e5gznEed5e9,0.167005988,IfcWallStandardCase,0.138972672
,0.254,0.482,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed5ed,0.082885463,IfcWallStandardCase,0.068038704
,0.722,0.254,4.668,5.203512,41.31608224,1.202856772,0tIhQ6hmz02e5gznEed5ho,0.151492574,IfcWallStandardCase,0.125943984
,0.553,0.254,4.668,3.675076,43.15038699,1.210390241,0tIhQ6hmz02e5gznEed5r3,0.103087746,IfcWallStandardCase,0.085169016
,0.254,0.482,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed5rm,0.082885463,IfcWallStandardCase,0.068038704
,0.254,0.536451851,4.668,3.525414536,43.42905159,1.211784184,0tIhQ6hmz02e5gznEed5sG,0.098368291,IfcWallStandardCase,0.081176411
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed5so,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.482451851,4.668,3.037038536,44.56551749,1.218141614,0tIhQ6hmz02e5gznEed5vS,0.083013577,IfcWallStandardCase,0.068147723
,0.664,0.254,4.668,4.67896,41.79500944,1.204547102,0tIhQ6hmz02e5gznEed5zq,0.134849299,IfcWallStandardCase,0.111950208
,0.254,0.482451851,4.668,3.037038536,44.56551749,1.218141614,0tIhQ6hmz02e5gznEed5yE,0.083013577,IfcWallStandardCase,0.068147723
,0.68,0.254,4.668,4.823664,41.65133128,1.204019377,0tIhQ6hmz02e5gznEed5$M,0.139438158,IfcWallStandardCase,0.11581056
,0.254,0.659546221,3.2,3.130908316,42.05582305,1.794205601,0tIhQ6hmz02e5gznEed5$v,0.133572305,IfcWallStandardCase,0.074446488
,0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed5_V,0.054525988,IfcWallStandardCase,0.029322
,0.254,0.605546221,2.7,2.341530095,42.7686574,2.157207293,0tIhQ6hmz02e5gznEed5_u,0.118104381,IfcWallStandardCase,0.05474874
,0.254,0.492,4.668,3.123392,44.33397968,1.216759228,0tIhQ6hmz02e5gznEed53H,0.08572242,IfcWallStandardCase,0.070451424
,0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed53x,0.054525988,IfcWallStandardCase,0.029322
,0.254,0.605998071,3.2,2.803836219,42.62983548,1.797637909,0tIhQ6hmz02e5gznEed52V,0.118233679,IfcWallStandardCase,0.065771688
,12.705,0.254,4.668,83.115614,38.02386326,1.884366045,0tIhQ6hmz02e5gznEed55U,4.118998635,IfcWallStandardCase,2.18588031
,0.254,0.659998071,3.2,3.133668219,42.05154802,1.794181609,0tIhQ6hmz02e5gznEed55_,0.133701853,IfcWallStandardCase,0.074519688
,0.376,0.254,3.2,1.399008,49.06734007,1.863932984,0tIhQ6hmz02e5gznEed55c,0.053144457,IfcWallStandardCase,0.028512
,0.254,1.031998071,2.7,4.519846148,40.24088876,2.142833495,0tIhQ6hmz02e5gznEed546,0.2406825,IfcWallStandardCase,0.11231974
,0.482,0.254,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed570,0.082885463,IfcWallStandardCase,0.068038704
,0.254,0.996,2.7,4.335968,40.34959985,2.143249157,0tIhQ6hmz02e5gznEed599,0.230313554,IfcWallStandardCase,0.10746
,0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed59k,0.054525988,IfcWallStandardCase,0.029322
,0.254,0.606,3.2,2.803848,42.62981208,1.797637761,0tIhQ6hmz02e5gznEed58M,0.118234231,IfcWallStandardCase,0.065772
,0.254,0.660001929,3.2,3.133691781,42.05151156,1.794181404,0tIhQ6hmz02e5gznEed5Bu,0.133702959,IfcWallStandardCase,0.074520312
,0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEed5AO,0.049021254,IfcWallStandardCase,0.026082
,0.254,1.066001929,2.7,4.693537852,40.14650072,2.142487445,0tIhQ6hmz02e5gznEed5An,0.250478765,IfcWallStandardCase,0.11691026
,3.578975,0.254,4.668,31.0419939,38.07656008,1.196624539,0tIhQ6hmz02e5gznEed5FL,0.975550616,IfcWallStandardCase,0.815252056
,1.12,0.324,1.09,2.08648,20.55013631,2.639411201,0tIhQ6hmz02e5gznEed5Hk,0.267982586,IfcWallStandardCase,0.1015312
,1.182,0.324,1.09,2.212216,20.41288315,2.636530207,0tIhQ6hmz02e5gznEed5J2,0.285730059,IfcWallStandardCase,0.10837352
,1.57,0.254,4.668,12.872824,38.94451863,1.197400834,0tIhQ6hmz02e5gznEedAWh,0.395792033,IfcWallStandardCase,0.33054264
,0.254,1.066,2.7,4.693528,40.14650586,2.142487463,0tIhQ6hmz02e5gznEedAZ1,0.250478209,IfcWallStandardCase,0.11691
,0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEedAZg,0.049021254,IfcWallStandardCase,0.026082
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEedAY0,0.133702406,IfcWallStandardCase,0.07452
,1.355,0.254,4.668,10.928364,39.21626634,1.19777871,0tIhQ6hmz02e5gznEedAbS,0.333783987,IfcWallStandardCase,0.27866916
,0.254,0.552,4.668,3.666032,43.16648279,1.210468978,0tIhQ6hmz02e5gznEedAb0,0.102802399,IfcWallStandardCase,0.084927744
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEedAdC,0.133702406,IfcWallStandardCase,0.07452
,0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEedAdB,0.049021254,IfcWallStandardCase,0.026082
,0.254,0.606,2.7,2.343848,42.76314541,2.157165313,0tIhQ6hmz02e5gznEedAdA,0.118234231,IfcWallStandardCase,0.05481
