X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes,Train
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmrp,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmsg,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nms7,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmnC,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmpw,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmoB,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmzE,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmyn,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm$e,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmuz,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmxs,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmdJ,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmXk,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmWh,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmZR,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmj8,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmlz,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmeg,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmeL,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmLC,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmKL,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmMw,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmHr,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmJJ,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmIS,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmTD,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmSy,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmQZ,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm5e,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm7E,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm6r,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm10,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmDB,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmCW,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmCV,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm9g,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nm9F,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmAj,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmA0,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$rP,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$qC,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$t9,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$sW,0.309483447,IfcDoor,0.11985611,
0.374,1.352,2.41,6.784948,52.42175693,2.578677803,1byTDaqS91rBnWJlv$n$_5,0.333758268,IfcDoor,0.12943,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$uh,0.309483447,IfcDoor,0.11985611,
0.374,1.572,2.41,7.835228,50.80899047,2.57300444,1byTDaqS91rBnWJlv$n$wG,0.396781677,IfcDoor,0.15420948,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$ds,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$cb,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Wu,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Zq,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$jF,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$iu,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$lh,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$fc,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$f7,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$e0,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$gx,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Ls,0.309483447,IfcDoor,0.11985611,
0.517,1.267,2.41,6.379158,53.22346938,2.637057858,1byTDaqS91rBnWJlv$n$Kj,0.316067497,IfcDoor,0.11985611,
0.517,1.267,2.41,6.379158,53.22346938,2.637057858,1byTDaqS91rBnWJlv$n$Mi,0.316067497,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$M9,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$GX,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$TS,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Vz,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Um,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$P5,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$OE,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Rv,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Qk,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$5v,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$7g,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$0$,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$0M,0.309483447,IfcDoor,0.11985611,
0.517,1.267,2.41,6.379158,53.22346938,2.637057858,1byTDaqS91rBnWJlv$n$Db,0.316067497,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$CQ,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$Ex,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$9Q,0.309483447,IfcDoor,0.11985611,
1.572,0.517,2.41,7.835228,50.80899047,2.600861513,1byTDaqS91rBnWJlv$n_q6,0.401077501,IfcDoor,0.15420948,
0.517,1.267,2.41,6.379158,53.22346938,2.637057858,1byTDaqS91rBnWJlv$n_s5,0.316067497,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n_yt,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n__m,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oNd,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oBp,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oDt,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oC0,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oFr,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o3Q,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o3X,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o5b,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o7X,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ovI,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ouF,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ohQ,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ogt,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oj8,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ojX,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oil,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2olL,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2olz,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oXS,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oXr,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2obk,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2odN,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nRq,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nTY,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nSp,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nVW,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nHB,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nG0,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nNu,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nMH,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n92,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nB7,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nA4,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nDz,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nCI,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n1I,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n09,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n3I,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n25,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n5C,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n4J,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n7C,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n6z,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nvC,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nuL,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nxi,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nzB,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2n$O,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2npj,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2no0,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nrl,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nqk,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nsN,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nf$,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nez,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ngM,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2njx,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nl2,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nk$,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nXy,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nWf,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nds,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2ncB,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mPA,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mOF,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mOc,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mR5,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mQM,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mTr,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mS8,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mVx,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mHI,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mGD,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2mJK,0.309483447,IfcDoor,0.11985611,
0.374,2.182,2.41,10.965036,49.1890451,2.566957945,35QeWibpT4DfyH3NIf2sUZ,0.572216562,IfcDoor,0.22291622,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2sGN,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2sJ8,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2sIn,0.309483447,IfcDoor,0.11985611,
0.517,2.182,2.41,10.965036,49.1890451,2.577376144,0mxk1RW8H5mvX1dNnpRqy_,0.574538948,IfcDoor,0.22291622,
0.517,2.182,2.41,10.965036,49.1890451,2.577376144,0mxk1RW8H5mvX1dNnpRqwu,0.574538948,IfcDoor,0.22291622,
1.267,0.517,2.41,6.379158,53.22346938,2.637057858,0mxk1RW8H5mvX1dNnpRqtX,0.316067497,IfcDoor,0.11985611,
1.267,0.517,2.41,6.379158,53.22346938,2.637057858,0mxk1RW8H5mvX1dNnpRqso,0.316067497,IfcDoor,0.11985611,
2.182,0.517,2.41,10.965036,49.1890451,2.577376144,0mxk1RW8H5mvX1dNnpRqn4,0.574538948,IfcDoor,0.22291622,
0.32065,2,2.525,8.760214803,109.4445931,6.479633792,0otfaO0qPDAhynjJ6DnLXx,0.518645849,IfcDoor,0.080042463,
0.32065,2,2.525,8.760214803,109.4445931,6.479633792,3o5ntlA212uQCF0q6eQsZI,0.518645849,IfcDoor,0.080042463,
0.3143,1.1010006,2.525,4.346431765,159.8291932,9.659238235,0bpfxAz3XBrAx$RjFuHvgA,0.262675542,IfcDoor,0.02719423,
0.3143,1.1010006,2.525,4.346431765,159.8291932,9.659238235,1oCmeD_UH0NAQ13DTKAKXn,0.262675542,IfcDoor,0.02719423,
0.3143,1.099548749,2.525,4.339643783,159.8315437,9.658895655,0bpfxAz3XBrAx$RjFuHv4q,0.262252153,IfcDoor,0.02715136,
0.3143,1.099548749,2.525,4.339643783,159.8315437,9.658895655,3LjuaIy0TB9BYwqsSadrQS,0.262252153,IfcDoor,0.02715136,
2.902,0.245999999,2.162000012,12.53887856,209.802467,13.46728619,1I_Rp6d3j27fE7zFUMgaqf,0.804874549,IfcDoor,0.059765163,
2.902,0.245999999,2.162000012,12.53887856,209.802467,13.46728619,1I_Rp6d3j27fE7zFUMgaqj,0.804874549,IfcDoor,0.059765163,
2.902,0.245999999,2.162000012,12.53887856,209.802467,13.46728619,2NHD_$8fb3ZexljM$wSStT,0.804874549,IfcDoor,0.059765163,
2.902,0.245999999,2.162000012,12.53887856,209.802467,13.46728619,3eIXtbz01CQuZOCQ8qhuxf,0.804874549,IfcDoor,0.059765163,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,0tIhQ6hmz02e5gznEed7$9,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,0tIhQ6hmz02e5gznEed4FD,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,3pms57Ad5AVAb74jf4yKZb,0.309483447,IfcDoor,0.11985611,
0.374,2.082,2.41,10.487636,49.55112812,2.567503333,1qc5HjZvrCsga38tqxQ3VC,0.543419321,IfcDoor,0.21165282,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,0ztdC3L1HAzhbhMHypqcYf,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,0ztdC3L1HAzhbhMHypqcDa,0.309483447,IfcDoor,0.11985611,
1.065,0.225,1.7,2.71325,83.64547206,7.701218029,0ClPCUC7jCQRnj1dhupHk0,0.24980826,IfcDoor,0.0324375,
0.517,2.182,2.41,10.965036,49.1890451,2.577376144,2H9Xpd9Nf1Uu7_jFnBZWSx,0.574538948,IfcDoor,0.22291622,
0.225,1.065,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tWA,0.24980826,IfcDoor,0.0324375,
0.225,1.065,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tjC,0.24980826,IfcDoor,0.0324375,
0.225,1.065,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tpH,0.24980826,IfcDoor,0.0324375,
1.065,0.225,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tsf,0.24980826,IfcDoor,0.0324375,
0.225,1.065,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tw0,0.24980826,IfcDoor,0.0324375,
0.225,1.065,1.7,2.71325,83.64547206,7.701218029,3qpE7fVkr8dRZ2wfCc6tut,0.24980826,IfcDoor,0.0324375,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1eHJakbVPEdf9cGdMXVBAY,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmmF,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmwJ,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmaW,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmW0,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmku,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmfx,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmhs,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmg3,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$nmGk,0.309483447,IfcDoor,0.11985611,
